Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Kentucky,US,5/27/2020 2:32,37.6681,-84.6701,8951,394,3102,5455,21,200.3503837,169856,2131,4.401742822,84000021,USA,3801.889709,23.80739582
Louisiana,US,5/27/2020 2:32,31.1695,-91.8678,38054,2702,28700,6652,22,818.5778935,341026,,7.100436222,84000022,USA,7335.795047,
Maine,US,5/27/2020 2:32,44.6939,-69.3819,2109,79,1318,712,23,156.8948946,37559,258,3.745851114,84000023,USA,2794.127712,12.23328592
Maryland,US,5/27/2020 2:32,39.0639,-76.8021,47687,2333,3334,42020,24,788.7781027,254487,8179,4.892318661,84000024,USA,4209.402416,17.15142492
Massachusetts,US,5/27/2020 2:32,42.2302,-71.5301,93693,6473,,87220,25,1359.346525,545481,9388,6.908733844,84000025,USA,7914.120603,10.0199588
Michigan,US,5/27/2020 2:32,43.3266,-84.5361,55104,5266,33168,16670,26,551.765185,484279,,9.556475029,84000026,USA,4849.163255,
Minnesota,US,5/27/2020 2:32,45.6945,-93.9002,21960,908,15523,5529,27,389.3871089,209898,2709,4.134790528,84000027,USA,3721.838588,12.33606557
Mississippi,US,5/27/2020 2:32,32.7416,-89.6787,13731,652,9401,3678,28,461.3680296,147819,2070,4.748379579,84000028,USA,4966.787617,15.07537688
Missouri,US,5/27/2020 2:32,38.4561,-92.2884,12579,693,,11886,29,204.9555612,160298,,5.50918197,84000029,USA,2611.81068,
Montana,US,5/27/2020 2:32,46.9219,-110.4544,479,17,441,21,30,44.81753928,33834,65,3.549060543,84000030,USA,3165.671449,13.56993737
Nebraska,US,5/27/2020 2:32,41.1254,-98.2681,12619,147,,12472,31,652.3442831,88042,,1.164910056,84000031,USA,4551.36662,
Nevada,US,5/27/2020 2:32,38.3135,-117.0554,8057,394,374,7289,32,261.5776604,123367,,4.890157627,84000032,USA,4005.219216,
New Hampshire,US,5/27/2020 2:32,43.4525,-71.5639,4231,214,2434,1583,33,311.1690646,63039,420,5.057905932,84000033,USA,4636.205782,9.926731269
New Jersey,US,5/27/2020 2:32,40.2989,-74.521,155764,11194,25384,119186,34,1753.666607,635892,16373,7.18651293,84000034,USA,7159.180337,10.5114147
New Mexico,US,5/27/2020 2:32,34.8405,-106.2485,7130,325,2522,4283,35,340.0372658,177361,1264,4.558204769,84000035,USA,8458.534292,17.72791024
New York,US,5/27/2020 2:32,42.1657,-74.9481,363836,29302,64443,270091,36,1870.279688,1774128,77637,8.053628558,84000036,USA,9119.811021,21.33846019
North Carolina,US,5/27/2020 2:32,35.6301,-79.8064,24455,801,14954,8700,37,233.1693758,352331,,3.275403803,84000037,USA,3359.345711,
North Dakota,US,5/27/2020 2:32,47.5289,-99.784,2422,54,1701,667,38,317.8219095,66854,156,2.229562345,84000038,USA,8772.777018,6.440957886
Northern Mariana Islands,US,5/27/2020 2:32,15.0979,145.6739,22,2,13,7,69,39.89554621,4940,,9.090909091,580,MNP,8958.363557,
Ohio,US,5/27/2020 2:32,40.3888,-82.7649,33006,2002,,31004,39,282.3656227,339400,5579,6.065563837,84000039,USA,2903.559727,16.90298734
Oklahoma,US,5/27/2020 2:32,35.5653,-96.9289,6138,318,4823,997,40,155.1186501,159941,941,5.180840665,84000040,USA,4042.005868,15.33072662
Oregon,US,5/27/2020 2:32,44.572,-122.0709,3967,148,1795,2024,41,94.05517698,115538,752,3.730778926,84000041,USA,2739.336284,18.95639022
Pennsylvania,US,5/27/2020 2:32,40.5908,-77.2098,72778,5163,41868,25747,42,568.489787,408472,,7.094176812,84000042,USA,3190.691696,
Puerto Rico,US,5/27/2020 2:32,18.2208,-66.5901,3324,129,,3195,72,113.3152974,3324,,3.880866426,630,PRI,113.3152974,
Rhode Island,US,5/27/2020 2:32,41.6809,-71.5118,14210,634,1158,12418,44,1341.374659,135363,1613,4.461646728,84000044,USA,12777.79718,11.35116115
South Carolina,US,5/27/2020 2:32,33.8569,-80.945,10416,446,6102,3868,45,202.302944,172734,1618,4.28187404,84000045,USA,3354.895999,15.53379416
South Dakota,US,5/27/2020 2:32,44.2998,-99.4388,4653,50,3528,1075,46,525.965372,37038,378,1.074575543,84000046,USA,4186.697925,8.123791103
Tennessee,US,5/27/2020 2:32,35.7478,-86.6923,20895,343,13344,7208,47,305.9667245,403504,1609,1.641541039,84000047,USA,5908.533009,7.700406796
Texas,US,5/27/2020 2:32,31.0545,-97.5635,57230,1546,36375,19309,48,197.3728613,821233,,2.701380395,84000048,USA,2832.240207,
Utah,US,5/27/2020 2:32,40.15,-111.8624,8620,101,5346,3173,49,268.8743895,198592,696,1.171693735,84000049,USA,6194.466677,8.07424594
Vermont,US,5/27/2020 2:32,44.0459,-72.7107,967,54,848,65,50,154.9706806,30423,,5.584281282,84000050,USA,4875.566717,
Virgin Islands,US,5/27/2020 2:32,18.3358,-64.8963,69,6,61,2,78,64.32486855,1494,,8.695652174,850,VIR,1392.773241,
Virginia,US,5/27/2020 2:32,37.7693,-78.17,39342,1236,5227,32879,51,460.9210055,267181,6630,3.141680647,84000051,USA,3130.22559,16.852219
Washington,US,5/27/2020 2:32,47.4009,-121.4905,20181,1078,,19103,53,265.0201388,330598,3290,5.341657995,84000053,USA,4341.466124,16.30246271
West Virginia,US,5/27/2020 2:32,38.4912,-80.9545,1774,72,1180,522,54,98.98741565,87811,,4.058624577,84000054,USA,4899.765477,
Wisconsin,US,5/27/2020 2:32,44.2685,-89.6165,15863,517,9405,5941,55,272.4461969,216737,2362,3.259156528,84000055,USA,3722.446661,14.88999559
Wyoming,US,5/27/2020 2:32,42.756,-107.3025,850,13,607,230,56,146.8659667,21502,82,1.529411765,84000056,USA,3715.190606,9.647058824
