Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Oregon,US,6/3/2020 2:33,44.572,-122.0709,4335,157,2164,2014,41,102.780235,134209,795,3.621683968,84000041,USA,3182.014431,18.33910035
Pennsylvania,US,6/3/2020 2:33,40.5908,-77.2098,77225,5667,48838,22720,42,603.2265767,472871,,7.338297184,84000042,USA,3693.730716,
Puerto Rico,US,6/3/2020 2:33,18.2208,-66.5901,3935,138,,3797,72,134.1443127,3935,,3.506988564,630,PRI,134.1443127,
Rhode Island,US,6/3/2020 2:33,41.6809,-71.5118,15112,732,1302,13078,44,1426.520327,159560,1743,4.843832716,84000044,USA,15061.90996,11.53388036
South Carolina,US,6/3/2020 2:33,33.8569,-80.945,12415,501,6976,4938,45,241.128173,218777,1789,4.035440999,84000045,USA,4249.158139,14.40998792
South Dakota,US,6/3/2020 2:33,44.2998,-99.4388,5067,62,3990,1015,46,572.7630646,46846,443,1.22360371,84000046,USA,5295.373698,8.742845865
Tennessee,US,6/3/2020 2:33,35.7478,-86.6923,24342,381,15916,8045,47,356.44135,462136,1792,1.565195958,84000047,USA,6767.084863,7.361761564
Texas,US,6/3/2020 2:33,31.0545,-97.5635,67310,1716,44517,21077,48,232.1364197,986224,,2.549398306,84000048,USA,3401.255509,
Utah,US,6/3/2020 2:33,40.15,-111.8624,10202,113,6319,3770,49,318.2200141,221791,801,1.107625956,84000049,USA,6918.088135,7.851401686
Vermont,US,6/3/2020 2:33,44.0459,-72.7107,988,55,879,54,50,158.3361245,36619,,5.566801619,84000050,USA,5868.532939,
Virgin Islands,US,6/3/2020 2:33,18.3358,-64.8963,70,6,62,2,78,65.25711303,2006,,8.571428571,850,VIR,1870.08241,
Virginia,US,6/3/2020 2:33,37.7693,-78.17,46239,1407,6011,38821,51,541.7245278,328889,7373,3.042885876,84000051,USA,3853.181043,15.94541404
Washington,US,6/3/2020 2:33,47.4009,-121.4905,22157,1129,,21028,53,290.9692887,365272,3517,5.095455161,84000053,USA,4796.810671,15.87308751
West Virginia,US,6/3/2020 2:33,38.4912,-80.9545,2056,78,1341,637,54,114.722732,100543,,3.793774319,84000054,USA,5610.198271,
Wisconsin,US,6/3/2020 2:33,44.2685,-89.6165,18917,607,12172,6138,55,324.8984875,282660,2643,3.208754031,84000055,USA,4854.670744,13.97155997
Wyoming,US,6/3/2020 2:33,42.756,-107.3025,912,17,667,228,56,157.5785431,25742,86,1.864035088,84000056,USA,4447.792605,9.429824561
