Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Tennessee,US,6/23/2020 4:33,35.7478,-86.6923,35553,531,23567,11455,47,520.6046881,700105,2301,1.493544849,84000047,USA,10251.67905,6.472027677
Texas,US,6/23/2020 4:33,31.0545,-97.5635,117790,2207,69190,46393,48,406.2301125,1549009,,1.873673487,84000048,USA,5342.169117,
Utah,US,6/23/2020 4:33,40.15,-111.8624,17906,158,9863,7885,49,558.5226007,299312,1192,0.882385792,84000049,USA,9336.117317,6.656986485
Vermont,US,6/23/2020 4:33,44.0459,-72.7107,1163,56,926,181,50,186.3814907,58607,,4.815133276,84000050,USA,9392.313006,
Virgin Islands,US,6/23/2020 4:33,18.3358,-64.8963,76,6,64,6,78,70.85057986,2578,,7.894736842,850,VIR,2403.326248,
Virginia,US,6/23/2020 4:33,37.7693,-78.17,58465,1620,7663,49182,51,684.9612777,558123,8511,2.770888566,84000051,USA,6538.829098,14.55742752
Washington,US,6/23/2020 4:33,47.4009,-121.4905,28870,1276,,27594,53,379.1254848,474938,4049,4.419812955,84000053,USA,6236.962227,14.02493938
West Virginia,US,6/23/2020 4:33,38.4912,-80.9545,2552,89,1681,782,54,142.3990331,151204,,3.487460815,84000054,USA,8437.031114,
Wisconsin,US,6/23/2020 4:33,44.2685,-89.6165,25068,745,19543,4780,55,430.5415914,491702,3231,2.971916387,84000055,USA,8444.956182,12.88894208
Wyoming,US,6/23/2020 4:33,42.756,-107.3025,1230,20,931,279,56,212.5236929,27392,105,1.62601626,84000056,USA,4732.885363,8.536585366
