Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Idaho,US,6/22/2020 4:33,44.2405,-114.4788,4006,89,3305,612,16,224.1664405,72968,283,2.221667499,84000016,USA,4083.119528,7.064403395
Illinois,US,6/22/2020 4:33,40.3495,-88.9861,136762,6647,,130115,17,1079.260826,1361784,,4.860268203,84000017,USA,10746.55332,
Indiana,US,6/22/2020 4:33,39.8494,-86.2583,42423,2540,31302,8581,18,630.148841,411920,6788,5.9873182,84000018,USA,6118.636366,16.00075431
Iowa,US,6/22/2020 4:33,42.0115,-93.2105,25963,686,16068,9209,19,822.8977487,257152,,2.642221623,84000019,USA,8150.437233,
Kansas,US,6/22/2020 4:33,38.5266,-96.7265,12136,257,715,11164,20,416.5702701,147649,1035,2.117666447,84000020,USA,5068.077111,8.528345419
Kentucky,US,6/22/2020 4:33,37.6681,-84.6701,13750,526,3530,9694,21,307.7664816,317281,2522,3.825454545,84000021,USA,7101.705966,18.34181818
Louisiana,US,6/22/2020 4:33,31.1695,-91.8678,49778,3105,37017,9656,22,1070.772334,610812,,6.237695367,84000022,USA,13139.14964,
Maine,US,6/22/2020 4:33,44.6939,-69.3819,2957,102,2391,464,23,219.9801817,80990,336,3.449442002,84000023,USA,6025.09128,11.36286777
Maryland,US,6/22/2020 4:33,39.0639,-76.8021,64306,3066,4773,56467,24,1063.668603,469031,10544,4.767828818,84000024,USA,7758.118193,16.39660374
Massachusetts,US,6/22/2020 4:33,42.2302,-71.5301,107061,7857,,99204,25,1553.296386,773320,11085,7.338806848,84000025,USA,11219.72671,10.35391039
Michigan,US,6/22/2020 4:33,43.3266,-84.5361,67711,6090,49290,12331,26,678.0010968,907426,,8.994107309,84000026,USA,9086.201995,
Minnesota,US,6/22/2020 4:33,45.6945,-93.9002,32920,1412,28663,2845,27,583.7260304,504363,3797,4.289185905,84000027,USA,8943.18991,11.53402187
Mississippi,US,6/22/2020 4:33,32.7416,-89.6787,20641,938,15323,4380,28,693.5472653,238715,2767,4.544353471,84000028,USA,8020.93578,13.40535827
Missouri,US,6/22/2020 4:33,38.4561,-92.2884,18459,965,,17494,29,300.7611658,315157,,5.227802156,84000029,USA,5135.001176,
Montana,US,6/22/2020 4:33,46.9219,-110.4544,717,20,548,149,30,67.08596172,70357,89,2.789400279,84000030,USA,6582.938646,12.41283124
Nebraska,US,6/22/2020 4:33,41.1254,-98.2681,17812,244,11565,6003,31,920.7985079,154241,1212,1.369863014,84000031,USA,7973.550564,6.804401527
Nevada,US,6/22/2020 4:33,38.3135,-117.0554,13240,487,652,12101,32,429.8483583,241691,,3.678247734,84000032,USA,7846.712959,
New Hampshire,US,6/22/2020 4:33,43.4525,-71.5639,5544,339,4244,961,33,407.7337022,105885,551,6.114718615,84000033,USA,7787.316569,9.938672439
New Jersey,US,6/22/2020 4:33,40.2989,-74.521,169142,12939,29450,126753,34,1904.282615,1244967,19267,7.649785387,84000034,USA,14016.44189,11.39102056
New Mexico,US,6/22/2020 4:33,34.8405,-106.2485,10565,469,4684,5412,35,503.8560607,293431,1746,4.439185991,84000035,USA,13994.03576,16.52626597
New York,US,6/22/2020 4:33,42.1657,-74.9481,387936,31125,69506,287305,36,1994.164462,3395319,89995,8.023230636,84000036,USA,17453.45749,23.19841417
North Carolina,US,6/22/2020 4:33,35.6301,-79.8064,52801,1223,29219,22359,37,489.984634,745775,,2.364273205,84000037,USA,7110.688663,
North Dakota,US,6/22/2020 4:33,47.5289,-99.784,3288,77,2910,301,38,431.4609572,96173,216,2.341849148,84000038,USA,12620.10178,6.569343066
Northern Mariana Islands,US,6/22/2020 4:33,15.0979,145.6739,30,2,19,9,69,54.40301755,8169,,6.666666667,580,MNP,14813.94168,
Ohio,US,6/22/2020 4:33,40.3888,-82.7649,44808,2700,,42108,39,383.3314798,643221,7242,6.025709695,84000039,USA,5502.741871,16.16229245
Oklahoma,US,6/22/2020 4:33,35.5653,-96.9289,10516,369,7531,2616,40,265.7588342,282440,1243,3.50893876,84000040,USA,7137.782915,11.82008368
Oregon,US,6/22/2020 4:33,44.572,-122.0709,6572,188,2533,3851,41,155.8181556,202611,946,2.860620816,84000041,USA,4803.784589,14.39440049
Pennsylvania,US,6/22/2020 4:33,40.5908,-77.2098,85935,6423,62932,16580,42,671.2628795,657745,,7.474253796,84000042,USA,5137.834441,
Puerto Rico,US,6/22/2020 4:33,18.2208,-66.5901,6525,149,,6376,72,222.4375198,6525,,2.283524904,630,PRI,222.4375198,
Rhode Island,US,6/22/2020 4:33,41.6809,-71.5118,16337,894,1515,13928,44,1542.156073,214589,1922,5.472240926,84000044,USA,20256.45649,11.76470588
South Carolina,US,6/22/2020 4:33,33.8569,-80.945,24661,653,10790,13218,45,478.9739729,302667,2294,2.6479056,84000045,USA,5878.497038,9.302136977
South Dakota,US,6/22/2020 4:33,44.2998,-99.4388,6297,81,5389,827,46,711.7996878,73026,608,1.286326822,84000046,USA,8254.706051,9.655391456
Tennessee,US,6/22/2020 4:33,35.7478,-86.6923,35102,526,23067,11509,47,514.0006683,685629,2291,1.498490115,84000047,USA,10039.70612,6.526693636
Texas,US,6/22/2020 4:33,31.0545,-97.5635,112944,2191,68499,42254,48,389.5173939,1526180,,1.939899419,84000048,USA,5263.437245,
Utah,US,6/22/2020 4:33,40.15,-111.8624,17462,158,9659,7645,49,544.6733862,296395,1184,0.904821899,84000049,USA,9245.130473,6.780437521
Vermont,US,6/22/2020 4:33,44.0459,-72.7107,1159,56,922,181,50,185.7404538,57845,,4.83175151,84000050,USA,9270.195468,
Virgin Islands,US,6/22/2020 4:33,18.3358,-64.8963,76,6,64,6,78,70.85057986,2578,,7.894736842,850,VIR,2403.326248,
Virginia,US,6/22/2020 4:33,37.7693,-78.17,57994,1611,7646,48737,51,679.4431598,545676,8509,2.777873573,84000051,USA,6393.003167,14.67220747
Washington,US,6/22/2020 4:33,47.4009,-121.4905,28680,1270,,27410,53,376.6303742,466099,4030,4.428172943,84000053,USA,6120.887056,14.05160391
West Virginia,US,6/22/2020 4:33,38.4912,-80.9545,2533,89,1676,768,54,141.3388522,150589,,3.513620213,84000054,USA,8402.714733,
Wisconsin,US,6/22/2020 4:33,44.2685,-89.6165,24819,744,19310,4765,55,426.2650294,485153,3220,2.997703372,84000055,USA,8332.477448,12.97393126
Wyoming,US,6/22/2020 4:33,42.756,-107.3025,1197,20,909,268,56,206.8218378,27359,100,1.670843776,84000056,USA,4727.183508,8.354218881
