Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Mississippi,US,6/20/2020 4:33,32.7416,-89.6787,20641,938,15323,4380,28,693.5472653,238715,2767,4.544353471,84000028,USA,8020.93578,13.40535827
Missouri,US,6/20/2020 4:33,38.4561,-92.2884,17667,958,,16709,29,287.8567374,306284,,5.422539197,84000029,USA,4990.429216,
Montana,US,6/20/2020 4:33,46.9219,-110.4544,666,20,546,100,30,62.31415692,68422,82,3.003003003,84000030,USA,6401.890757,12.31231231
Nebraska,US,6/20/2020 4:33,41.1254,-98.2681,17588,244,11066,6278,31,909.2187377,147846,1166,1.387309529,84000031,USA,7642.958466,6.629520127
Nevada,US,6/20/2020 4:33,38.3135,-117.0554,12524,479,652,11393,32,406.6027825,234360,,3.824656659,84000032,USA,7608.705533,
New Hampshire,US,6/20/2020 4:33,43.4525,-71.5639,5486,337,4140,1009,33,403.4680899,103725,533,6.142909223,84000033,USA,7628.459283,9.71563981
New Jersey,US,6/20/2020 4:33,40.2989,-74.521,168496,12902,29209,126385,34,1897.009634,1194343,19267,7.657155066,84000034,USA,13446.49236,11.43469281
New Mexico,US,6/20/2020 4:33,34.8405,-106.2485,10260,464,4439,5357,35,489.3102871,280175,1726,4.522417154,84000035,USA,13361.84305,16.82261209
New York,US,6/20/2020 4:33,42.1657,-74.9481,386556,31015,69377,286164,36,1987.070645,3258963,89995,8.023417047,84000036,USA,16752.5267,23.28123221
North Carolina,US,6/20/2020 4:33,35.6301,-79.8064,49785,1202,29219,19364,37,459.2545216,712313,,2.470571138,84000037,USA,6791.640875,
North Dakota,US,6/20/2020 4:33,47.5289,-99.784,3226,76,2840,310,38,423.3251363,92606,210,2.355858648,84000038,USA,12152.02962,6.509609423
Northern Mariana Islands,US,6/20/2020 4:33,15.0979,145.6739,30,2,19,9,69,54.40301755,8169,,6.666666667,580,MNP,14813.94168,
Ohio,US,6/20/2020 4:33,40.3888,-82.7649,43731,2667,,41064,39,374.1177678,616036,7167,6.098648556,84000039,USA,5270.174778,16.38883172
Oklahoma,US,6/20/2020 4:33,35.5653,-96.9289,9707,367,7212,2128,40,245.313903,274578,1209,3.780776759,84000040,USA,6939.095586,12.45492943
Oregon,US,6/20/2020 4:33,44.572,-122.0709,6572,188,2533,3851,41,155.8181556,193917,946,2.860620816,84000041,USA,4597.655093,14.39440049
Pennsylvania,US,6/20/2020 4:33,40.5908,-77.2098,85199,6399,62186,16614,42,665.5137729,637218,,7.510651533,84000042,USA,4977.492169,
Puerto Rico,US,6/20/2020 4:33,18.2208,-66.5901,6195,147,,6048,72,211.1878061,6195,,2.372881356,630,PRI,211.1878061,
Rhode Island,US,6/20/2020 4:33,41.6809,-71.5118,16337,894,1515,13928,44,1542.156073,214589,1922,5.472240926,84000044,USA,20256.45649,11.76470588
South Carolina,US,6/20/2020 4:33,33.8569,-80.945,22608,639,10790,11179,45,439.0999384,288300,2294,2.826433121,84000045,USA,5599.456486,10.14685067
South Dakota,US,6/20/2020 4:33,44.2998,-99.4388,6158,81,5276,801,46,696.087419,71193,589,1.315362131,84000046,USA,8047.507571,9.564793764
Tennessee,US,6/20/2020 4:33,35.7478,-86.6923,34017,515,22531,10971,47,498.1129489,661689,2238,1.513948908,84000047,USA,9689.151279,6.579063409
Texas,US,6/20/2020 4:33,31.0545,-97.5635,105394,2158,65329,37907,48,363.4792128,1423914,,2.047554889,84000048,USA,4910.745771,
Utah,US,6/20/2020 4:33,40.15,-111.8624,16425,155,9113,7157,49,512.3273605,287358,1145,0.943683409,84000049,USA,8963.249051,6.97108067
Vermont,US,6/20/2020 4:33,44.0459,-72.7107,1144,56,918,170,50,183.3365652,55887,,4.895104895,84000050,USA,8956.407885,
Virgin Islands,US,6/20/2020 4:33,18.3358,-64.8963,73,6,64,3,78,68.05384644,2524,,8.219178082,850,VIR,2352.985047,
Virginia,US,6/20/2020 4:33,37.7693,-78.17,56793,1602,7563,47628,51,665.372545,512411,8425,2.820770165,84000051,USA,6003.27877,14.83457468
Washington,US,6/20/2020 4:33,47.4009,-121.4905,27601,1255,,26346,53,362.4607726,446899,3959,4.546936705,84000053,USA,5868.749567,14.3436832
West Virginia,US,6/20/2020 4:33,38.4912,-80.9545,2468,88,1665,715,54,137.7119176,146014,,3.565640194,84000054,USA,8147.434334,
Wisconsin,US,6/20/2020 4:33,44.2685,-89.6165,24154,730,18055,5369,55,414.8436891,468905,3177,3.022273743,84000055,USA,8053.418897,13.15310094
Wyoming,US,6/20/2020 4:33,42.756,-107.3025,1173,20,889,264,56,202.675034,36474,98,1.705029838,84000056,USA,6302.105021,8.354646206
